city,year,num_txn,num_cash_txn,total_cash_adj,median_cash_adj,median_non_cash_adj,total_amount_adj,median_amount_adj,num_investor_txn,investor_amount_adj,investor_median_adj,num_investor_cash_txn,investor_cash_adj,investor_cash_median_adj,investor_non_cash_adj,investor_non_cash_median_adj,num_non_investor_txn,non_investor_amount_adj,non_investor_median_adj,num_non_investor_cash_txn,non_investor_cash_adj,non_investor_cash_median_adj,non_investor_non_cash_adj,non_investor_non_cash_median_adj,p_non_investor_cash_amount_adj,p_investor_cash_amount_adj,p_investor_cash_txn,p_non_investor_cash_txn,p_investor_txn,p_non_investor_txn,p_non_investor_only_cash_amount_adj,p_investor_only_cash_amount_adj,p_investor_only_cash_txn,p_non_investor_only_cash_txn
Wayland,2010,178,41,30098684.0,591182.0,,147515149,718934.5,27,24837025.0,637257.0,9,4780087.0,436652.0,20056938.0,917253.0,151,122678124.0,723028.0,32,25318597.0,697509.5,97359527.0,746137.0,84.11861794356192,15.881382056438081,21.951219512195124,78.04878048780488,15.168539325842698,84.8314606741573,20.63823294200358,19.24581144480871,33.33333333333333,21.192052980132452
Wayland,2011,166,42,31029748.0,640376.5,,131817305,722970.5,21,11443561.0,404595.0,14,6007893.0,366228.5,5435668.0,732457.0,145,120373744.0,767336.0,28,25021855.0,847557.5,95351889.0,758965.0,80.63827975657424,19.361720243425758,33.33333333333333,66.66666666666666,12.650602409638553,87.34939759036145,20.786804637396674,52.50020513719462,66.66666666666666,19.310344827586206
Wayland,2012,246,61,37770629.0,595985.0,,190593820,671890.5,33,19174570.0,494365.0,13,6334121.0,380249.0,12840449.0,551354.5,213,171419250.0,696231.0,48,31436508.0,617956.0,139982742.0,723696.0,83.23003569784342,16.769964302156577,21.311475409836063,78.68852459016394,13.414634146341465,86.58536585365853,18.33896018095984,33.03396634187885,39.39393939393939,22.535211267605636
Wayland,2013,230,46,35614494.0,525058.0,,190657556,755867.5,27,26176631.0,583098.0,12,12675288.0,458919.0,13501343.0,877346.0,203,164480925.0,766665.0,34,22939206.0,587147.0,141541719.0,777464.0,64.40974845802947,35.590251541970524,26.08695652173913,73.91304347826086,11.73913043478261,88.26086956521739,13.946423270661931,48.42215180402704,44.44444444444444,16.748768472906402
Wayland,2014,191,42,37322720.0,696482.5,,175134233,797848.0,22,17642649.0,474131.5,7,5529085.0,364264.0,12113564.0,551954.0,169,157491584.0,817468.0,35,31793635.0,808312.0,125697949.0,817468.0,85.18573941020375,14.814260589796241,16.666666666666664,83.33333333333334,11.518324607329843,88.48167539267016,20.18751363882403,31.339313047604133,31.818181818181817,20.710059171597635
Wayland,2015,247,51,37239491.0,613778.0,,222021918,791518.0,31,25403877.0,618893.0,13,10047003.0,473120.0,15356874.0,771378.0,216,196618041.0,813575.5,38,27192488.0,685385.5,169425553.0,827321.5,73.02056840680234,26.97943159319766,25.49019607843137,74.50980392156863,12.550607287449392,87.4493927125506,13.830108296115107,39.54909323486333,41.935483870967744,17.59259259259259
Wayland,2016,249,49,47732171.0,654620.0,,232772006,816716.0,32,37229353.0,614096.0,15,20087567.0,530543.0,17141786.0,741903.0,217,195542653.0,822951.0,34,27644604.0,813599.0,167898049.0,841098.0,57.916083473345466,42.083916526654534,30.612244897959183,69.38775510204081,12.851405622489958,87.14859437751004,14.137377997014289,53.956261340346146,46.875,15.668202764976957
Wayland,2017,218,57,49296784.0,685950.0,,195818653,762675.5,31,23369383.0,685950.0,14,8858908.0,568078.5,14510475.0,906508.0,187,172449270.0,775971.0,43,40437876.0,743337.0,132011394.0,802259.5,82.02944029776872,17.970559702231288,24.561403508771928,75.43859649122807,14.220183486238533,85.77981651376146,23.449143043632485,37.90818097337016,45.16129032258064,22.994652406417114
Wayland,2018,236,55,41366780.0,681224.0,,214342391,811118.5,27,19567250.0,623493.0,11,7778257.0,623493.0,11788993.0,614833.5,209,194775141.0,834211.0,44,33588523.0,712975.5,161186618.0,877509.0,81.19685167663522,18.803148323364788,20.0,80.0,11.440677966101696,88.5593220338983,17.24476893075385,39.75140604837164,40.74074074074074,21.052631578947366
Wayland,2019,212,49,31542000.0,560492.0,,174213483,745454.0,32,26067342.0,736486.0,13,7924220.0,549282.0,18143122.0,818318.0,180,148146141.0,745454.0,36,23617780.0,561915.5,124528361.0,767874.0,74.87724304102467,25.122756958975334,26.53061224489796,73.46938775510205,15.09433962264151,84.90566037735849,15.942217489148097,30.399033395886697,40.625,20.0
Wayland,2020,274,47,44795311.0,841106.0,,252902115,842205.5,28,20357832.0,648146.5,8,6656380.0,468154.0,13701452.0,667387.5,246,232544283.0,854849.5,39,38138931.0,857598.0,194405352.0,852101.0,85.14045365149937,14.859546348500627,17.02127659574468,82.97872340425532,10.218978102189782,89.78102189781022,16.400717535592996,32.696900141429595,28.57142857142857,15.853658536585366
Wayland,2021,256,58,46711017.0,776763.5,,252276344,912897.0,22,18143626.0,763683.5,13,9508062.0,732453.0,8635564.0,948131.0,234,234132718.0,934251.0,45,37202955.0,880865.0,196929763.0,956673.0,79.64492616377845,20.35507383622155,22.413793103448278,77.58620689655173,8.59375,91.40625,15.889686549489424,52.404420152840444,59.09090909090909,19.230769230769234
Wayland,2022,210,60,57376281.0,862000.0,,211504637,901000.0,24,25538533.0,940000.0,12,12758000.0,857000.0,12780533.0,1051000.0,186,185966104.0,900000.0,48,44618281.0,862000.0,141347823.0,950000.0,77.76433087393725,22.23566912606274,20.0,80.0,11.428571428571429,88.57142857142857,23.99269546454552,49.95588431019119,50.0,25.806451612903224
Wellesley,2000,496,62,85926184.0,1091323.5,,666729687,1030465.5,48,86094971.0,1280303.0,8,14086080.0,1963009.5,72008891.0,1243697.0,448,580634716.0,1013077.5,54,71840104.0,1078694.5,508794612.0,1008501.5,83.60676647760828,16.393233522391732,12.903225806451612,87.09677419354838,9.67741935483871,90.32258064516128,12.372684929159488,16.361095005189092,16.666666666666664,12.053571428571429
Wellesley,2001,406,74,121666362.0,1257846.5,,591065509,1119517.5,58,91764826.0,1233789.0,14,30382484.0,1344623.5,61382342.0,1173216.5,348,499300683.0,1106200.0,60,91283878.0,1197703.0,408016805.0,1091164.0,75.02803280992325,24.971967190076743,18.91891891891892,81.08108108108108,14.285714285714285,85.71428571428571,18.282345910590312,33.10907384055847,24.137931034482758,17.24137931034483
Wellesley,2002,471,82,124593911.0,1085216.0,,670544521,1156852.0,61,97088698.0,1211175.0,14,25448212.0,1218560.0,71640486.0,1211175.0,410,573455823.0,1131086.5,68,99145699.0,1056495.5,474310124.0,1153652.0,79.57507570333834,20.424924296661658,17.073170731707318,82.92682926829268,12.951167728237792,87.04883227176221,17.289160738019046,26.211302164130373,22.950819672131146,16.585365853658537
Wellesley,2003,412,52,86647632.0,1210509.0,,599055894,1151556.0,51,83076489.0,1237235.0,13,22245804.0,1248249.0,60830685.0,1235663.0,361,515979405.0,1139765.0,39,64401828.0,1186928.0,451577577.0,1135049.0,74.3261258426543,25.673874157345693,25.0,75.0,12.37864077669903,87.62135922330097,12.481472589007694,26.77749657908629,25.49019607843137,10.80332409972299
Wellesley,2004,491,68,131995015.0,1407730.0,,781060745,1240324.0,66,108053023.0,1088137.0,16,45651850.0,1784393.0,62401173.0,1038676.5,425,673007722.0,1276849.0,52,86343165.0,1216735.5,586664557.0,1285980.0,65.41395900443665,34.58604099556336,23.52941176470588,76.47058823529412,13.441955193482688,86.55804480651732,12.829446405668431,42.24948893840758,24.242424242424242,12.23529411764706
Wellesley,2005,476,68,116371108.0,1351783.0,,805408383,1374745.0,73,124683876.0,1287342.0,13,20693761.0,1481406.0,103990115.0,1236715.0,403,680724507.0,1385115.0,55,95677347.0,1259195.0,585047160.0,1399929.0,82.21744094762765,17.782559052372346,19.11764705882353,80.88235294117648,15.336134453781513,84.66386554621849,14.055222930294766,16.59698243580429,17.80821917808219,13.647642679900745
Wellesley,2006,451,74,131893629.0,1320766.5,,720929696,1317187.0,72,121036897.0,1345821.5,22,43762025.0,1420987.0,77274872.0,1119698.5,379,599892799.0,1317187.0,52,88131604.0,1205154.0,511761195.0,1331504.0,66.82021312795935,33.17978687204065,29.72972972972973,70.27027027027027,15.96452328159645,84.03547671840354,14.691225523445564,36.15593763941255,30.555555555555557,13.720316622691293
Wellesley,2007,452,81,135244011.0,1185445.0,,723131741,1212611.5,60,96685604.0,1416536.5,20,32989930.0,1698842.0,63695674.0,1252479.5,392,626446137.0,1185445.0,61,102254081.0,1030208.0,524192056.0,1216493.0,75.60710470203372,24.39289529796628,24.691358024691358,75.30864197530865,13.274336283185843,86.72566371681415,16.32288475585252,34.12082940496498,33.33333333333333,15.561224489795919
Wellesley,2008,381,62,95785369.0,1132483.5,,627259345,1273353.0,69,133717621.0,1588239.0,13,24656372.0,1519185.0,109061249.0,1615860.5,312,493541724.0,1232611.5,49,71128997.0,1104862.0,422412727.0,1241588.0,74.2587283867957,25.741271613204308,20.967741935483872,79.03225806451613,18.11023622047244,81.88976377952756,14.411952129096992,18.439134510177983,18.84057971014493,15.705128205128204
Wellesley,2009,352,78,98633858.0,841343.0,,497958958,1075401.0,70,98472506.0,969969.5,17,20800540.0,857509.0,77671966.0,984027.0,282,399486452.0,1100001.5,61,77833318.0,829394.0,321653134.0,1170992.0,78.91135922109018,21.088640778909813,21.794871794871796,78.2051282051282,19.886363636363637,80.11363636363636,19.48334358032247,21.123195544551287,24.285714285714285,21.631205673758867
Wellesley,2010,399,61,99832415.0,1176693.0,,596553598,1203629.0,66,111364731.0,1155427.5,13,31529676.0,1417702.0,79835055.0,1108643.0,333,485188867.0,1205047.0,48,68302739.0,1068947.5,416886128.0,1236236.0,68.41739629357859,31.58260370642141,21.311475409836063,78.68852459016394,16.541353383458645,83.45864661654136,14.077556936194085,28.31208383199884,19.696969696969695,14.414414414414415
Wellesley,2011,362,86,156024157.0,1255641.0,,573592899,1154492.0,71,125547798.0,1190069.0,23,50355765.0,1925316.0,75192033.0,1120659.5,291,448045101.0,1151004.0,63,105668392.0,1151004.0,342376709.0,1154553.5,67.72566122565239,32.27433877434762,26.744186046511626,73.25581395348837,19.613259668508288,80.38674033149171,23.584320365105388,40.10883966280316,32.3943661971831,21.649484536082475
Wellesley,2012,479,90,133680451.0,1096186.0,,704225520,1165878.0,115,157099305.0,1029927.0,29,37531985.0,984611.0,119567320.0,1057540.0,364,547126215.0,1215314.5,61,96148466.0,1165878.0,450977749.0,1229047.0,71.92410354749626,28.07589645250374,32.22222222222222,67.77777777777779,24.008350730688935,75.99164926931107,17.573361203319422,23.890611737588525,25.217391304347824,16.758241758241756
Wellesley,2013,427,88,146620501.0,1342676.5,,691627199,1376758.0,92,136796542.0,1288686.0,20,31325892.0,1363935.5,105470650.0,1250893.0,335,554830657.0,1433448.0,68,115294609.0,1342676.5,439536048.0,1468542.0,78.63471220849259,21.36528779150741,22.727272727272727,77.27272727272727,21.54566744730679,78.4543325526932,20.780143913352646,22.89962271122321,21.73913043478261,20.298507462686565
Wellesley,2014,435,103,183700266.0,1438743.0,,732070294,1438743.0,102,170793083.0,1184429.0,30,54498669.0,1242551.0,116294414.0,1170613.5,333,561277211.0,1464902.0,73,129201597.0,1504140.0,432075614.0,1464902.0,70.33283065578141,29.667169344218586,29.126213592233007,70.87378640776699,23.448275862068964,76.55172413793103,23.019213049788334,31.90917807836515,29.411764705882355,21.92192192192192
Wellesley,2015,508,112,185051411.0,1129095.0,,800688967,1361819.0,142,222315087.0,1147636.5,38,69092040.0,1128456.0,153223047.0,1154030.0,366,578373880.0,1441099.0,74,115959371.0,1129095.0,462414509.0,1499280.0,62.66332711183704,37.33667288816295,33.92857142857143,66.07142857142857,27.95275590551181,72.04724409448819,20.049206060273676,31.078430588023924,26.76056338028169,20.21857923497268
Wellesley,2016,461,104,163267703.0,1119088.5,,776543305,1446399.0,114,201830178.0,1215723.0,40,68629417.0,1084799.0,133200761.0,1276197.0,347,574713127.0,1514978.0,64,94638286.0,1134674.5,480074841.0,1546150.0,57.96509919662434,42.03490080337567,38.46153846153847,61.53846153846154,24.728850325379607,75.27114967462039,16.467047915542043,34.00354579283976,35.08771929824561,18.443804034582133
Wellesley,2017,490,135,238881674.0,1535020.0,,836123112,1545596.0,91,145810491.0,1250981.0,44,75316920.0,1162143.0,70493571.0,1299328.0,399,690312621.0,1577324.0,91,163564754.0,1619628.0,526747867.0,1571281.0,68.4710347433349,31.528965256665103,32.592592592592595,67.4074074074074,18.571428571428573,81.42857142857143,23.694301541677884,51.65397872502878,48.35164835164835,22.807017543859647
Wellesley,2018,438,113,205531645.0,1420179.0,,760730698,1501002.0,97,167951366.0,1391313.0,38,61982150.0,1226203.0,105969216.0,1443271.0,341,592779332.0,1535640.0,75,143549495.0,1558733.0,449229837.0,1532753.5,69.84301371207339,30.156986287926614,33.6283185840708,66.3716814159292,22.146118721461185,77.85388127853882,24.216346159653217,36.90482041092777,39.175257731958766,21.994134897360702
Wellesley,2019,407,95,156351737.0,1317156.0,,692489145,1462884.0,85,122254996.0,1317156.0,25,36280619.0,1401230.0,85974377.0,1317156.0,322,570234149.0,1555364.5,70,120071118.0,1310990.5,450163031.0,1599293.5,76.79551267153495,23.20448732846505,26.31578947368421,73.68421052631578,20.884520884520885,79.11547911547912,21.056458686412345,29.676185176105196,29.411764705882355,21.73913043478261
Wellesley,2020,475,103,212158322.0,1528284.0,,880129189,1594253.0,114,237275534.0,1533781.0,33,86904557.0,2003262.0,150370977.0,1428231.0,361,642853655.0,1616243.0,70,125253765.0,1463964.5,517599890.0,1649227.0,59.03787502617974,40.96212497382026,32.038834951456316,67.96116504854369,24.0,76.0,19.484024711658517,36.626008394106066,28.947368421052634,19.390581717451525
Wellesley,2021,468,99,220059206.0,1441416.0,,949468600,1703006.5,122,280517583.0,1614919.5,35,81032971.0,1163810.0,199484612.0,1879179.0,346,668951017.0,1708345.0,64,139026235.0,1708345.0,529924782.0,1708345.0,63.17674117210075,36.82325882789925,35.35353535353536,64.64646464646465,26.06837606837607,73.93162393162393,20.782722720638304,28.886948951075198,28.688524590163933,18.497109826589593
Wellesley,2022,424,98,188511601.0,1381000.0,,835591631,1755000.0,95,207758026.0,1800000.0,21,44838750.0,1400000.0,162919276.0,1825000.0,329,627833605.0,1740000.0,77,143672851.0,1350000.0,484160754.0,1803000.0,76.2143285812951,23.78567141870489,21.428571428571427,78.57142857142857,22.40566037735849,77.59433962264151,22.88390583998765,21.582198706489443,22.105263157894736,23.404255319148938
Wenham,2000,48,10,8329582.0,557247.5,,35790128,646557.5,2,1434799.0,717399.5,1,528795.0,528795.0,906004.0,906004.0,46,34355329.0,646557.5,9,7800787.0,585700.0,26554542.0,658912.0,93.65160220524872,6.3483977947512855,10.0,90.0,4.166666666666666,95.83333333333334,22.706192101958912,36.85498805059106,50.0,19.565217391304348
Wenham,2001,60,8,10089684.0,863480.5,,60234789,859185.0,5,3602841.0,704531.0,3,1978983.0,664431.0,1623858.0,811929.0,55,56631948.0,859185.0,5,8110701.0,1589491.0,48521247.0,859185.0,80.3860755203037,19.613924479696294,37.5,62.5,8.333333333333332,91.66666666666666,14.321776464408394,54.928402335823314,60.0,9.090909090909092
Wenham,2002,55,11,6239649.0,459524.0,,53960104,861608.0,5,9858439.0,1066753.0,2,1715011.0,857505.5,8143428.0,3118201.0,50,44101665.0,841093.5,9,4524638.0,194523.0,39577027.0,878020.0,72.51430328853434,27.485696711465664,18.181818181818183,81.81818181818183,9.090909090909092,90.9090909090909,10.25956276253969,17.396374821612227,40.0,18.0
Wenham,2003,57,7,6191520.0,565795.0,,60619267,888231.0,4,7909185.0,884300.5,1,481060.0,481060.0,7428125.0,927533.0,53,52710082.0,888231.0,6,5710460.0,727013.0,46999622.0,902380.0,92.23034085329613,7.769659146703879,14.285714285714285,85.71428571428571,7.017543859649122,92.98245614035088,10.83371488589223,6.0822954577494395,25.0,11.320754716981133
Wenham,2004,55,7,10954615.0,1153578.0,,66574865,875075.0,2,2158012.0,1079006.0,2,2158012.0,1079006.0,0.0,,53,64416853.0,862900.0,5,8796603.0,1445777.0,55620250.0,854530.0,80.30043045784812,19.699569542151867,28.57142857142857,71.42857142857143,3.6363636363636362,96.36363636363636,13.655747821148607,100.0,100.0,9.433962264150944
Wenham,2005,47,9,6803209.0,663670.0,,38087986,694779.0,6,6158205.0,784404.5,0,0.0,,6158205.0,784404.5,41,31929781.0,677003.0,9,6803209.0,663670.0,25126572.0,685891.0,100.0,0.0,0.0,100.0,12.76595744680851,87.2340425531915,21.306782530077484,0.0,0.0,21.951219512195124
Wenham,2006,31,10,10082635.0,1001491.5,,32206791,909145.0,5,4748316.0,1072362.0,4,3502715.0,980015.5,1245601.0,1245601.0,26,27458475.0,886237.5,6,6579920.0,1055897.0,20878555.0,844288.0,65.2599246129608,34.740075387039205,40.0,60.0,16.129032258064516,83.87096774193549,23.963166199142524,73.76752094847942,80.0,23.076923076923077
Wenham,2007,58,17,16280033.0,1231170.0,,58799319,812947.5,5,9821057.0,1399456.0,3,3241836.0,1399456.0,6579221.0,3289610.5,53,48978262.0,776184.0,14,13038197.0,1223704.5,35940065.0,731025.0,80.08704282110484,19.91295717889515,17.647058823529413,82.35294117647058,8.620689655172415,91.37931034482759,26.620374973697515,33.00903354903652,60.0,26.41509433962264
Wenham,2008,43,15,17048482.0,1091051.0,,36344210,662917.0,3,1466258.0,171215.0,2,1300529.0,650264.5,165729.0,165729.0,40,34877952.0,666715.0,13,15747953.0,1091051.0,19129999.0,610436.0,92.371584754584,7.628415245415984,13.333333333333334,86.66666666666667,6.976744186046512,93.02325581395348,45.151598924157014,88.69714606842724,66.66666666666666,32.5
Wenham,2009,31,8,7162310.0,842046.0,,25313741,842046.0,1,302237.0,302237.0,0,0.0,,302237.0,302237.0,30,25011504.0,842046.0,8,7162310.0,842046.0,17849194.0,790736.0,100.0,0.0,0.0,100.0,3.225806451612903,96.7741935483871,28.636062829328456,0.0,0.0,26.666666666666668
Wenham,2010,41,10,6076865.0,590473.0,,32810596,643970.0,5,5623909.0,621923.0,4,2398637.0,604426.0,3225272.0,3225272.0,36,27186687.0,679717.0,6,3678228.0,507891.5,23508459.0,694603.0,60.52838099908423,39.47161900091577,40.0,60.0,12.195121951219512,87.8048780487805,13.529519062032088,42.65070789730061,80.0,16.666666666666664
Wenham,2011,35,9,6354757.0,782683.0,,23561816,544111.0,5,2585923.0,432499.0,2,681534.0,340767.0,1904389.0,516208.0,30,20975893.0,589454.0,7,5673223.0,802215.0,15302670.0,544111.0,89.27521540162748,10.724784598372526,22.22222222222222,77.77777777777779,14.285714285714285,85.71428571428571,27.04639559326509,26.355541135602255,40.0,23.333333333333332
Wenham,2012,48,16,11553899.0,823942.0,,36679169,769012.5,8,5605725.0,716916.0,5,3777947.0,913375.0,1827778.0,391372.0,40,31073444.0,769012.5,11,7775952.0,789611.0,23297492.0,755280.0,67.30154037178272,32.69845962821728,31.25,68.75,16.666666666666664,83.33333333333334,25.02442922001179,67.39444050501943,62.5,27.500000000000004
