decade,proptype,city,flip_num,investor_flip_num,non_investor_flip_num,buy_num,cash_buy_num,cash_total,cash_median,non_cash_median,non_cash_total,total_price,median_price,cash_total_adj,non_cash_total_adj,cash_median_adj,non_cash_median_adj,total_price_adj,median_price_adj,investor_sell_num,investor_sell_total_price,investor_sell_median_price,investor_sell_total_price_adj,investor_sell_median_price_adj,non_investor_sell_num,non_investor_sell_total_price,non_investor_sell_median_price,non_investor_sell_total_price_adj,non_investor_sell_median_price_adj,investor_buy_num,investor_total_price,investor_median_price,investor_total_price_adj,investor_median_price_adj,investor_cash_buy_num,investor_cash_total_adj,investor_cash_median_adj,investor_non_cash_total_adj,investor_non_cash_median_adj,investor_cash_total,investor_cash_median,investor_non_cash_total,investor_non_cash_median,non_investor_buy_num,non_investor_total_price,non_investor_median_price,non_investor_total_price_adj,non_investor_median_price_adj,non_investor_cash_buy_num,non_investor_cash_total_adj,non_investor_cash_median_adj,non_investor_non_cash_total_adj,non_investor_non_cash_median_adj,non_investor_cash_total,non_investor_cash_median,non_investor_non_cash_total,non_investor_non_cash_median,p_total_cash_is_non_investor_adj,p_total_cash_is_investor_adj,p_cash_buy_is_investor,p_cash_buy_is_non_investor,p_buy_is_investor,p_buy_is_non_investor,p_sell_is_investor,p_sell_is_non_investor,p_flip,p_flip_is_investor,p_flip_is_non_investor,p_investor_sell_flip,p_non_investor_sell_flip,p_non_investor_total_is_cash_adj,p_non_investor_total_is_cash,p_investor_total_is_cash_adj,p_investor_total_is_cash,p_investor_is_cash_buy,p_non_investor_is_cash_buy
2000-2009,R1F,Gloucester,138,40,98,2194,518,272145445.0,350000.0,310000.0,656543090.0,928688535,319000.0,416142377.0,1013981893.0,536943.0,475190.0,1430124270,485901.0,227,120668055.0,320000.0,186188210.0,484142.0,1967,808020480.0,318000.0,1243936060.0,485901.0,212,106858879.0,316500.0,163346226.0,462620.0,87,67260542.0,434142.0,96085684.0,510929.0,44970409.0,305000.0,61888470.0,325000.0,1982,821829656.0,319000.0,1266778044.0,486999.0,431,348881835.0,553376.0,917896209.0,474771.0,227175036.0,357500.0,594654620.0,310000.0,83.83713226110592,16.162867738894086,16.795366795366796,83.20463320463321,9.662716499544212,90.33728350045578,10.346399270738377,89.65360072926161,6.289881494986327,28.985507246376812,71.01449275362319,17.62114537444934,4.98220640569395,27.54088110797727,27.642594099816716,41.17667340535924,42.08392360170651,41.0377358490566,21.745711402623613
2000-2009,R1F,Hamilton,48,12,36,769,136,80978158.0,477500.0,415500.0,319088788.0,400066946,420000.0,120965525.0,493503317.0,724341.5,644412.0,614468842,652882.0,72,44067764.0,494282.0,66526567.0,724655.5,697,355999182.0,415500.0,547942275.0,646616.0,79,40911914.0,430895.0,62899194.0,660278.0,29,19900768.0,703058.0,42998426.0,649516.5,13345473.0,494282.0,27566441.0,422500.0,690,359155032.0,420000.0,551569648.0,652158.5,107,101064757.0,755517.0,450504891.0,644276.0,67632685.0,475000.0,291522347.0,415000.0,83.54839695028811,16.451603049711892,21.323529411764707,78.67647058823529,10.273081924577374,89.72691807542262,9.362808842652797,90.6371911573472,6.241872561768531,25.0,75.0,16.666666666666664,5.164992826398852,18.323117917467425,18.83105594355142,31.639146282224225,32.62001626225553,36.708860759493675,15.507246376811596
2000-2009,R1F,Hanover,192,57,135,1662,321,127332335.0,330150.0,374000.0,568470614.0,695802949,368000.0,193408934.0,881896681.0,496808.0,571554.0,1075305615,560822.5,231,115824108.0,385000.0,178005122.0,583359.0,1431,579978841.0,365000.0,897300493.0,558092.0,228,93498862.0,329950.0,144028192.0,497671.5,89,57690078.0,448046.0,86338114.0,532621.0,38102002.0,306000.0,55396860.0,350500.0,1434,602304087.0,371375.0,931277423.0,568311.5,232,135718856.0,537758.5,795558567.0,574539.0,89230333.0,352500.0,513073754.0,375000.0,70.17196837453228,29.828031625467727,27.725856697819314,72.27414330218068,13.718411552346572,86.28158844765343,13.898916967509026,86.10108303249098,11.552346570397113,29.6875,70.3125,24.675324675324674,9.433962264150944,14.573407735237238,14.814831067218046,40.05471234409441,40.75130026716261,39.03508771929825,16.178521617852162
2000-2009,R1F,Hingham,278,81,197,2790,611,390857029.0,561200.0,550000.0,1344376590.0,1735233619,550000.0,579256897.0,2064660774.0,829419.0,842457.0,2643917671,839215.0,350,265082980.0,620000.0,399365396.0,948491.5,2440,1470150639.0,540000.0,2244552275.0,824228.5,311,193828544.0,525000.0,292140566.0,790297.0,122,118315345.0,823944.0,173825221.0,783763.0,79688409.0,550500.0,114140135.0,505000.0,2479,1541405075.0,555000.0,2351777105.0,842457.0,489,460941552.0,829419.0,1890835553.0,844718.0,311168620.0,562500.0,1230236455.0,554750.0,79.57463335995463,20.425366640045375,19.967266775777414,80.03273322422258,11.146953405017921,88.85304659498208,12.544802867383511,87.45519713261649,9.96415770609319,29.136690647482016,70.86330935251799,23.142857142857142,8.073770491803279,19.59971253313141,20.187335895465374,40.49945771652951,41.11283475358511,39.228295819935695,19.72569584509883
2000-2009,R1F,Holbrook,142,50,92,1420,180,37923005.0,218550.0,258000.0,327013240.0,364936245,252000.0,55825783.0,500154300.0,313054.0,394103.0,555980083,385672.0,207,53653318.0,245000.0,78277218.0,358467.0,1213,311282927.0,253500.0,477702865.0,391620.0,163,39289982.0,238738.0,58118212.0,351665.0,80,26149620.0,326192.5,31968592.0,370352.0,18317937.0,228250.0,20972045.0,242500.0,1257,325646263.0,255000.0,497861871.0,391616.0,100,29676163.0,310004.0,468185708.0,395686.0,19605068.0,199950.0,306041195.0,259900.0,53.15852533586497,46.84147466413503,44.44444444444444,55.55555555555556,11.47887323943662,88.52112676056339,14.577464788732394,85.4225352112676,10.0,35.2112676056338,64.7887323943662,24.154589371980677,7.5845012366034625,5.960722185933375,6.0203571259775215,44.9938480557523,46.62241128031059,49.079754601226995,7.955449482895784
2000-2009,R1F,Holliston,126,34,92,1671,197,77301717.0,325000.0,365000.0,603647091.0,680948808,362500.0,117518062.0,929690752.0,476472.0,558160.5,1047208814,551214.0,196,96175972.0,399950.0,143576092.0,613755.0,1475,584772836.0,360000.0,903632722.0,545898.0,130,58236977.0,346747.5,87866355.0,541192.0,76,51016754.0,479150.0,36849601.0,570592.5,34418558.0,346747.5,23818419.0,356500.0,1541,622711831.0,363000.0,959342459.0,552287.0,121,66501308.0,458654.0,892841151.0,558092.0,42883159.0,312500.0,579828672.0,365000.0,56.58815918867008,43.411840811329924,38.578680203045685,61.42131979695431,7.7797725912627165,92.22022740873729,11.729503291442251,88.27049670855776,7.5403949730700175,26.984126984126984,73.01587301587301,17.346938775510203,6.237288135593221,6.931967555081392,6.8865174652511145,58.06176209312427,59.10086644778969,58.46153846153847,7.852044127190136
2000-2009,R1F,Hopkinton,140,44,96,1821,243,112627057.0,390000.0,492500.0,829781348.0,942408405,485000.0,168587321.0,1282748202.0,576885.0,759555.5,1451335523,745086.0,258,160957293.0,618950.0,250687261.0,1006259.0,1563,781451112.0,467900.0,1200648262.0,719735.0,179,101587426.0,530000.0,153082325.0,787449.0,98,82837030.0,869422.0,70245295.0,696261.0,56427731.0,586500.0,45159695.0,454000.0,1642,840820979.0,483250.0,1298253198.0,741184.5,145,85750291.0,494184.0,1212502907.0,763218.0,56199326.0,319000.0,784621653.0,495000.0,50.86402138153675,49.13597861846325,40.32921810699588,59.67078189300411,9.829763866007687,90.1702361339923,14.168039538714991,85.83196046128501,7.688083470620538,31.428571428571427,68.57142857142857,17.05426356589147,6.142034548944338,6.6050513976858305,6.683863438664273,54.11273313231949,55.54597967665802,54.7486033519553,8.830694275274057
2000-2009,R1F,Hudson,143,50,93,1857,221,63806956.0,259500.0,299900.0,517636808.0,581443764,295000.0,96629197.0,799925666.0,385166.0,458583.5,896554863,451829.0,256,89646875.0,283177.5,136610437.0,431575.0,1601,491796889.0,295000.0,759944426.0,455126.0,182,61917702.0,281780.5,92676915.0,414558.5,88,36800812.0,382136.0,55876103.0,450235.5,25103030.0,260066.5,36814672.0,300000.0,1675,519526062.0,295000.0,803877948.0,455755.0,133,59828385.0,386564.0,744049563.0,458927.5,38703926.0,252000.0,480822136.0,299900.0,61.91543224766733,38.08456775233266,39.81900452488688,60.18099547511312,9.800753904146472,90.19924609585352,13.785675821217017,86.21432417878299,7.700592353257943,34.96503496503497,65.03496503496503,19.53125,5.8088694565896315,7.442471229475746,7.449852631262221,39.708714948053675,40.54257375378692,48.35164835164835,7.940298507462687
2000-2009,R1F,Hull,190,70,120,1615,460,157362596.0,299950.0,315000.0,412775713.0,570138309,310000.0,234789616.0,635763915.0,444624.5,486298.0,870553531,473902.0,240,82952256.0,295281.0,123432821.0,433646.5,1375,487186053.0,314500.0,747120710.0,479487.0,211,72269144.0,295000.0,108394508.0,444218.0,103,48436713.0,422359.0,59957795.0,470596.0,33392869.0,293936.0,38876275.0,303750.0,1404,497869165.0,312000.0,762159023.0,479389.0,357,186352903.0,455906.0,575806120.0,486846.0,123969727.0,300000.0,373899438.0,316000.0,79.37016388322728,20.62983611677273,22.39130434782609,77.6086956521739,13.06501547987616,86.93498452012383,14.860681114551083,85.13931888544892,11.76470588235294,36.84210526315789,63.1578947368421,29.166666666666668,8.727272727272728,24.45065890140357,24.900061244001726,44.68557853503057,46.20626058612235,48.81516587677725,25.427350427350426
2000-2009,R1F,Ipswich,103,15,88,1295,247,110378726.0,390000.0,395000.0,472053353.0,582432079,395000.0,167377969.0,736171809.0,576548.0,610782.0,903549778,606835.0,97,45066317.0,399900.0,69662996.0,604918.0,1198,537365762.0,395000.0,833886782.0,607617.0,104,51431217.0,417089.0,77736161.0,685407.5,34,23511697.0,562987.5,54224464.0,702121.0,15873417.0,407644.0,35557800.0,443500.0,1191,531000862.0,390000.0,825813617.0,604003.0,213,143866272.0,577748.0,681947345.0,606826.5,94505309.0,389700.0,436495553.0,390200.0,85.95293207315713,14.047067926842868,13.765182186234817,86.23481781376519,8.03088803088803,91.96911196911198,7.4903474903474905,92.50965250965251,7.953667953667953,14.563106796116504,85.43689320388349,15.463917525773196,7.345575959933222,17.421155214494362,17.7975810894258,30.245508264808702,30.863389835787864,32.69230769230769,17.884130982367758
2000-2009,R1F,Lexington,467,247,220,3942,546,406825049.0,590000.0,625000.0,2479416769.0,2886241818,617350.0,623804389.0,3772446664.0,907592.0,945786.0,4396251053,938695.0,716,678174821.0,786900.0,1019914163.0,1166334.0,3226,2208066997.0,600000.0,3376336890.0,912900.0,543,352858305.0,545000.0,533950628.0,814773.0,175,164113528.0,798982.0,369837100.0,832921.0,109695791.0,505000.0,243162514.0,550000.0,3399,2533383513.0,630000.0,3862300425.0,963439.0,371,459690861.0,992637.0,3402609564.0,962287.0,297129258.0,641101.0,2236254255.0,630000.0,73.69150796404544,26.30849203595456,32.05128205128205,67.94871794871796,13.774733637747335,86.22526636225267,18.163368848300355,81.83663115169965,11.846778285134448,52.890792291220556,47.109207708779444,34.497206703910614,6.819590824550527,11.901996489566189,11.728554183576549,30.735712141535306,31.087773603628232,32.22836095764273,10.914974992644895
2000-2009,R1F,Lincoln,32,8,24,546,119,135157492.0,833625.0,914000.0,442904079.0,578061571,907500.0,202893070.0,686816620.0,1281218.0,1419810.0,889709690,1395619.5,64,102035301.0,1262500.0,154037238.0,1913503.5,482,476026270.0,874305.0,735672452.0,1336753.5,54,64629301.0,940000.0,95741491.0,1471725.0,19,42995362.0,1827480.0,52746129.0,1409340.0,29910001.0,1300001.0,34719300.0,850000.0,492,513432270.0,902500.0,793968199.0,1379825.0,100,159897708.0,1227799.5,634070491.0,1419810.0,105247491.0,804000.0,408184779.0,918250.0,78.80885631037077,21.19114368962922,15.966386554621847,84.03361344537815,9.89010989010989,90.10989010989012,11.72161172161172,88.27838827838828,5.86080586080586,25.0,75.0,12.5,4.979253112033195,20.139056980039072,20.498807174702907,44.90776313479388,46.27931996355647,35.18518518518518,20.32520325203252
2000-2009,R1F,Littleton,103,31,72,1195,166,46621324.0,256398.5,355000.0,386271608.0,432892932,345000.0,71711537.0,601905134.0,395790.5,550074.0,673616671,534511.0,173,70689490.0,429900.0,112301653.0,686367.0,1022,362203442.0,334950.0,561315018.0,524260.5,109,36386845.0,292000.0,55607853.0,449841.0,57,25798229.0,366901.0,29809624.0,510602.0,17304577.0,250000.0,19082268.0,330000.0,1086,396506087.0,347250.0,618008818.0,539942.0,109,45913308.0,403239.0,572095510.0,553891.0,29316747.0,265000.0,367189340.0,355000.0,64.02499502973977,35.97500497026023,34.33734939759036,65.66265060240963,9.121338912133892,90.8786610878661,14.476987447698745,85.52301255230125,8.619246861924685,30.097087378640776,69.90291262135922,17.91907514450867,7.045009784735812,7.429231859277451,7.393769720362451,46.393139832246355,47.557233939903284,52.293577981651374,10.036832412523019
2000-2009,R1F,Lynn,671,274,397,6558,1170,226043916.0,190000.0,235000.0,1273313011.0,1499356927,230000.0,332862336.0,1961123150.0,279881.0,358790.0,2293985486,350030.0,1358,275463933.0,195500.0,404956623.0,289806.5,5200,1223892994.0,238000.0,1889028863.0,361581.0,967,189759792.0,191224.0,280111374.0,283129.0,588,155018368.0,260247.5,125093006.0,321115.0,108701339.0,184094.0,81058453.0,210000.0,5591,1309597135.0,235000.0,2013874112.0,358467.0,582,177843968.0,316294.0,1836030144.0,361278.0,117342577.0,204375.0,1192254558.0,237900.0,53.42868470405736,46.57131529594265,50.256410256410255,49.743589743589745,14.745349191826776,85.25465080817322,20.70753278438548,79.29246721561452,10.231777981091797,40.83457526080477,59.165424739195224,20.176730486008836,7.634615384615384,8.830937690707055,8.960204162328136,55.34168990938583,57.28365206049551,60.80661840744571,10.409586835986406
2000-2009,R1F,Lynnfield,103,38,65,1489,239,135658688.0,500000.0,459000.0,636854707.0,772513395,465000.0,203900334.0,986089697.0,738020.0,715028.5,1189990031,717419.0,138,90158342.0,527500.0,136194919.0,803551.5,1351,682355053.0,455000.0,1053795112.0,711075.0,158,89650979.0,469500.0,136152441.0,714288.0,48,48118701.0,759220.5,88033740.0,700102.0,32536359.0,525000.0,57114620.0,443900.0,1331,682862416.0,465000.0,1053837590.0,720468.0,191,155781633.0,733955.0,898055957.0,715581.5,103122329.0,490000.0,579740087.0,460000.0,76.40087190833145,23.59912809166855,20.0836820083682,79.9163179916318,10.61114842175957,89.38885157824042,9.267965077233043,90.73203492276696,6.917394224311618,36.89320388349515,63.10679611650486,27.536231884057973,4.811250925240563,14.782318877048217,15.101479680791218,35.34178355274585,36.292251755555284,30.37974683544304,14.350112697220135
2000-2009,R1F,Malden,231,71,160,2709,309,69539698.0,229000.0,300000.0,719653924.0,789193622,295000.0,102548295.0,1103217469.0,339418.0,458152.0,1205765764,449841.0,392,108822727.0,278000.0,160351314.0,410414.5,2317,680370895.0,299000.0,1045414450.0,455755.0,307,83486122.0,279000.0,124597305.0,414336.0,149,50846483.0,333714.0,73750822.0,467730.0,35717354.0,237341.0,47768768.0,300000.0,2402,705707500.0,297000.0,1081168459.0,454601.0,160,51701812.0,353551.5,1029466647.0,457830.5,33822344.0,222500.0,671885156.0,300000.0,50.41703716283143,49.58296283716857,48.22006472491909,51.7799352750809,11.332595053525287,88.66740494647472,14.470284237726098,85.52971576227391,8.527131782945736,30.735930735930733,69.26406926406926,18.112244897959183,6.905481225722918,4.782031104368353,4.792685921575157,40.808653927145535,42.78238483756618,48.534201954397396,6.661115736885928
2000-2009,R1F,Manchester,33,8,25,503,146,193821259.0,769950.0,575000.0,270728271.0,464549530,600000.0,290354905.0,417823164.0,1136509.0,887669.0,708178069,917309.0,72,156977942.0,1197500.0,233758448.0,1758483.0,431,307571588.0,577000.0,474419621.0,887669.0,54,89345670.0,670000.0,129086954.0,993090.5,33,96744316.0,1215858.0,32342638.0,955912.0,68007670.0,823000.0,21338000.0,665000.0,449,375203860.0,600000.0,579091115.0,913122.0,113,193610589.0,1106243.0,385480526.0,884424.5,125813589.0,750000.0,249390271.0,574000.0,66.68066757818333,33.319332421816675,22.602739726027394,77.3972602739726,10.73558648111332,89.26441351888667,14.314115308151093,85.6858846918489,6.560636182902585,24.242424242424242,75.75757575757575,11.11111111111111,5.800464037122969,33.43352781366711,33.53206147719269,74.9450761693548,76.11747720958385,61.111111111111114,25.16703786191537
2000-2009,R1F,Marblehead,163,41,122,2562,490,341596871.0,520300.0,475000.0,1232150528.0,1573747399,480000.0,515380058.0,1911249531.0,776856.5,737338.0,2426629589,740703.0,244,261494975.0,622500.0,393930014.0,940723.0,2318,1312252424.0,475000.0,2032699575.0,731888.5,233,183107306.0,524000.0,277961589.0,789976.0,78,99641427.0,748685.5,178320162.0,817234.0,68079523.0,517500.0,115027783.0,529000.0,2329,1390640093.0,479000.0,2148668000.0,738107.0,412,415738631.0,782347.5,1732929369.0,732594.0,273517348.0,520300.0,1117122745.0,472500.0,80.66641783023742,19.333582169762572,15.918367346938775,84.08163265306122,9.094457455113194,90.90554254488681,9.523809523809524,90.47619047619048,6.362217017954723,25.153374233128833,74.84662576687117,16.80327868852459,5.263157894736842,19.34866768621304,19.668449757546288,35.84719290117456,37.180123768518555,33.47639484978541,17.689995706311723
2000-2009,R1F,Marlborough,270,90,180,3535,461,130325815.0,255000.0,305900.0,1007458792.0,1137784607,300000.0,193227842.0,1557585628.0,370352.0,472356.5,1750813470,461801.0,475,138653832.0,268900.0,204773877.0,390085.0,3060,999130775.0,305000.0,1546039593.0,471856.0,377,111796996.0,272000.0,166330398.0,398786.0,232,95875526.0,364857.0,70454872.0,461165.0,66151946.0,256994.0,45645050.0,285000.0,3158,1025987611.0,305000.0,1584483072.0,468303.5,229,97352316.0,386633.0,1487130756.0,472469.0,64173869.0,255000.0,961813742.0,307900.0,50.38213695933115,49.617863040668844,50.32537960954448,49.67462039045553,10.664780763790665,89.33521923620934,13.437057991513438,86.56294200848656,7.637906647807638,33.33333333333333,66.66666666666666,18.947368421052634,5.88235294117647,6.14410577937686,6.2548385879096156,57.64161401213024,59.171487935149884,61.53846153846154,7.2514249525015835
2000-2009,R1F,Marshfield,362,109,253,3643,994,377759276.0,348050.0,331000.0,976477772.0,1354237048,336000.0,562170127.0,1518542644.0,517670.0,515104.0,2080712771,515511.0,559,220627775.0,350000.0,336450055.0,524809.0,3084,1133609273.0,335000.0,1744262716.0,512487.0,443,160401226.0,315000.0,240606874.0,464170.0,201,105541459.0,451598.0,135065415.0,475961.5,72903272.0,324359.0,87497954.0,300000.0,3200,1193835822.0,340000.0,1840105897.0,520736.5,793,456628668.0,524103.0,1383477229.0,518790.0,304856004.0,354000.0,888979818.0,335000.0,81.22606415192887,18.77393584807113,20.22132796780684,79.77867203219316,12.160307438923963,87.83969256107603,15.34449629426297,84.65550370573703,9.936865220971725,30.11049723756906,69.88950276243095,19.499105545617173,8.203631647211413,24.815347244115703,25.535839885360716,43.86468983425635,45.45057030923193,45.372460496613996,24.78125
2000-2009,R1F,Maynard,82,22,60,1308,131,30653572.0,232200.0,300000.0,357221415.0,387874987,295000.0,45837533.0,552874018.0,366062.0,464551.0,598711551,456810.0,102,30603441.0,308225.0,45800770.0,465797.5,1206,357271546.0,295000.0,552910781.0,456561.0,85,22612979.0,270000.0,34181561.0,399980.0,42,15657236.0,392571.0,18524325.0,426124.0,10753279.0,257500.0,11859700.0,272000.0,1223,365262008.0,297000.0,564529990.0,459236.0,89,30180297.0,363658.0,534349693.0,465711.0,19900293.0,225000.0,345361715.0,300000.0,65.8418876949595,34.1581123050405,32.06106870229007,67.93893129770993,6.498470948012232,93.50152905198776,7.79816513761468,92.20183486238533,6.269113149847094,26.82926829268293,73.17073170731707,21.568627450980394,4.975124378109453,5.346092773565493,5.448224168991592,45.80608825910554,47.55357089395431,49.411764705882355,7.277187244480785
2000-2009,R1F,Medfield,108,28,80,1461,136,70266772.0,410000.0,504300.0,757541718.0,827808490,499900.0,106885961.0,1165621388.0,612641.5,762072.0,1272507349,749887.0,125,87286527.0,659000.0,133359852.0,962287.0,1336,740521963.0,488875.0,1139147497.0,738796.5,109,64520233.0,490000.0,97378096.0,730294.0,32,34878133.0,989081.5,62499963.0,680276.0,24010522.0,697000.0,40509711.0,450000.0,1352,763288257.0,500000.0,1175129253.0,753006.5,104,72007828.0,574679.0,1103121425.0,768929.5,46256250.0,357450.0,717032007.0,509950.0,67.36883621226926,32.631163787730735,23.52941176470588,76.47058823529412,7.460643394934976,92.53935660506502,8.555783709787816,91.44421629021218,7.392197125256674,25.925925925925924,74.07407407407408,22.400000000000002,5.9880239520958085,6.127651729898685,6.060128604860745,35.817226288753886,37.213941865337034,29.357798165137616,7.6923076923076925
2000-2009,R1F,Medford,214,56,158,3193,293,89478884.0,305000.0,354900.0,1055259514.0,1144738398,350000.0,133741890.0,1617756782.0,457754.0,540001.0,1751498672,533536.0,309,119258032.0,351000.0,178660146.0,526976.0,2884,1025480366.0,350000.0,1572838526.0,534318.5,271,95974261.0,340000.0,145141517.0,511085.0,101,47517652.0,450187.0,97623865.0,540488.5,33042559.0,315000.0,62931702.0,350000.0,2922,1048764137.0,350000.0,1606357155.0,536273.0,192,86224238.0,465814.0,1520132917.0,539971.5,56436325.0,300000.0,992327812.0,355000.0,64.47062920974123,35.52937079025876,34.470989761092156,65.52901023890784,8.48731600375822,91.51268399624179,9.67741935483871,90.32258064516128,6.7021609771374875,26.168224299065418,73.83177570093457,18.12297734627832,5.478502080443828,5.367687860175778,5.381221859991958,32.73884205027291,34.42856309151471,37.269372693726936,6.570841889117044
